day,value
2015-03-16,20529.867317695494
2015-03-23,20063.814182094837
2015-03-30,19530.136305344422
2015-04-06,19836.80260836466
2015-04-13,19084.253423224523
2015-04-20,18398.8008504801
2015-04-27,17893.05027193521
2015-05-04,16927.55580948645
2015-05-11,15700.339238977773
2015-05-18,15433.540322220386
2015-05-25,14431.46493950793
2015-06-01,13597.496336886472
2015-06-08,13622.255643409075
2015-06-15,13745.927750653955
2015-06-22,13830.488319959859
2015-06-29,15129.592443241625
2015-07-06,14911.729648667317
2015-07-13,15261.917053518417
2015-07-20,14381.923690677198
2015-07-27,13115.608936365286
2015-08-03,12722.492019085204
2015-08-10,12283.62520556392
2015-08-17,11920.628614895284
2015-08-24,11870.016527601903
2015-08-31,12856.065149282924
2015-09-07,14542.191999829407
2015-09-14,17621.054814264047
2015-09-21,21166.67615893338
2015-09-28,22908.270624709643
2015-10-05,23287.58586991148
2015-10-12,24281.149790414922
2015-10-19,22085.924134319303
2015-10-26,20821.061079140472
2015-11-02,20587.642683467173
2015-11-09,20244.341833820035
2015-11-16,20839.171558527618
2015-11-23,20350.003123103317
2015-11-30,20369.598637276657
2015-12-07,19037.210931907255
2015-12-14,18119.74179662446
2015-12-21,17752.282091853955
2015-12-28,19792.335283803266
2016-01-04,19978.57663366211
2016-01-11,20730.74726491074
2016-01-18,20053.371762195144
2016-01-25,19943.907889110375
2016-02-01,21473.37446949785
2016-02-08,20693.71824920036
2016-02-15,20923.81783652975
2016-02-22,21333.916732247802
2016-02-29,21132.76259064257
2016-03-07,20119.202141573234
2016-03-14,18987.12702963273
2016-03-21,17675.611250413003
2016-03-28,17407.216477939965
2016-04-04,17892.29537632483
2016-04-11,17269.552652556966
2016-04-18,15895.710076139678
2016-04-25,14262.683257293644
2016-05-02,12950.097317877524
2016-05-09,12062.643834321376
2016-05-16,11620.196902591666
2016-05-23,11008.393732877714
2016-05-30,10818.33795786183
2016-06-06,11100.56160119834
2016-06-13,10444.416391071392
2016-06-20,10133.015519587396
2016-06-27,10578.997236776735
2016-07-04,10549.79991366964
2016-07-11,10193.227183863408
2016-07-18,9817.447471200248
2016-07-25,9151.847260692082
2016-08-01,9606.120528191348
2016-08-08,9518.536359607451
2016-08-15,9950.025013741304
2016-08-22,11326.42929034194
2016-08-29,12680.406426312447
2016-09-05,14767.119593052015
2016-09-12,16744.7591663962
2016-09-19,18366.578344845453
2016-09-26,20128.149086266592
2016-10-03,20149.597541317075
2016-10-10,19921.54875766659
2016-10-17,20168.918797783263
2016-10-24,20134.847596702373
2016-10-31,18656.33312606174
2016-11-07,20420.98339552559
2016-11-14,21973.705397271384
2016-11-21,21889.162422030517
2016-11-28,22858.18028153169
2016-12-05,23747.46524187853
2016-12-12,24053.56321860772
2016-12-19,24377.01137509947
2016-12-26,25323.584470072514
2017-01-02,25023.348335845447
2017-01-09,23465.429153809204
2017-01-16,21981.19991901053
2017-01-23,19871.70639376313
2017-01-30,20477.912733002133
2017-02-06,20990.58771674742
2017-02-13,21327.227195893865
2017-02-20,20671.75794422411
2017-02-27,20069.933871657275
2017-03-06,19352.042860994967
2017-03-13,18924.049454008484
2017-03-20,19426.165630287967
2017-03-27,18868.35553070677
2017-04-03,19375.724159700207
2017-04-10,17984.719159076434
2017-04-17,16776.263174980115
2017-04-24,15397.874789568907
2017-05-01,15257.786333364891
2017-05-08,14375.060716753915
2017-05-15,13765.012178155073
2017-05-22,13307.02529802933
2017-05-29,12149.949528805526
2017-06-05,11683.88625463516
2017-06-12,10777.9124332342
2017-06-19,10706.311826557754
2017-06-26,10948.046196403384
2017-07-03,10930.705147305252
2017-07-10,10819.139570010331
2017-07-17,10382.886519696953
2017-07-24,9728.236849330477
2017-07-31,9526.210692218012
2017-08-07,9134.066617277063
2017-08-14,8646.590178079625
2017-08-21,8429.486654596676
2017-08-28,9551.00582732967
2017-09-04,12329.839249861147
2017-09-11,16424.669083094923
2017-09-18,18328.46683852123
2017-09-25,20227.48232626862
2017-10-02,21604.41132092209
2017-10-09,20839.232357380435
2017-10-16,20179.78699195721
2017-10-23,20096.979325272176
2017-10-30,19985.890666636522
2017-11-06,19924.149122249775
2017-11-13,19613.107735819125
2017-11-20,18403.189588199817
2017-11-27,18920.835253889407
2017-12-04,20571.73639591276
2017-12-11,21579.516543145673
2017-12-18,24767.208236328108
2017-12-25,26145.88885751267
2018-01-01,27648.065785451377
2018-01-08,25815.889603955464
2018-01-15,23646.622212540995
2018-01-22,20890.739247947473
2018-01-29,21934.857652355124
2018-02-05,24493.46523986753
2018-02-12,22985.4089560472
2018-02-19,22578.3100308397
2018-02-26,21283.83879024359
2018-03-05,19416.92680633027
2018-03-12,18497.34642277952
2018-03-19,17544.68473278933
2018-03-26,17590.146472314078
2018-04-02,17415.435147728876
2018-04-09,16182.847513509023
2018-04-16,16084.580274566739
2018-04-23,15492.877728797981
2018-04-30,14556.805009565214
2018-05-07,13847.646550484384
2018-05-14,13300.462278528114
2018-05-21,12930.140304296836
2018-05-28,12088.21493690173
2018-06-04,12029.324016310846
2018-06-11,11562.900846188884
2018-06-18,11373.091035479576
2018-06-25,11258.729267311493
2018-07-02,10984.388480915144
2018-07-09,10073.205345837006
2018-07-16,10316.213975831739
2018-07-23,9695.263898460316
2018-07-30,9448.370320346621
2018-08-06,9295.082632810738
2018-08-13,9727.610098519583
2018-08-20,10273.892903346128
2018-08-27,11638.037634923443
2018-09-03,14511.696611206567
2018-09-10,17785.774283795894
2018-09-17,20264.77032874315
2018-09-24,22449.525017690925
2018-10-01,23059.53969575075
2018-10-08,22636.187910904908
2018-10-15,20233.363916338494
2018-10-22,19744.527995750013
2018-10-29,19602.597515377438
2018-11-05,19231.80100342548
2018-11-12,20027.344514498454
2018-11-19,19251.990151796595
2018-11-26,20144.705688214806
2018-12-03,19415.831887939905
2018-12-10,19546.75446123346
2018-12-17,20689.70005695816
2018-12-24,22067.079228639843
2018-12-31,22758.962789340043
2019-01-07,21712.393927287958
2019-01-14,21192.89257010634
2019-01-21,21172.046631078534
2019-01-28,21049.042204557427
2019-02-04,21013.39936810934
2019-02-11,19736.390494699357
2019-02-18,20162.84993449272
2019-02-25,19783.030712800028
2019-03-04,19329.02709225502
2019-03-11,18601.69397426215
2019-03-18,18752.58717121367
2019-03-25,18051.663073233387
2019-04-01,17743.665323436915
2019-04-08,17100.84154157494
2019-04-15,16509.202841742597
2019-04-22,16031.10760652993
2019-04-29,15905.804496046332
2019-05-06,15241.246244746364
2019-05-13,15382.717702796457
2019-05-20,14476.20362282776
2019-05-27,13447.64230721512
2019-06-03,12434.405122994218
2019-06-10,11879.523097729474
2019-06-17,11427.141953826047
2019-06-24,11334.843405287585
2019-07-01,11181.598756177118
2019-07-08,10827.046315419611
2019-07-15,10113.081442732118
2019-07-22,10099.100066535379
2019-07-29,9614.021731066101
2019-08-05,9923.156711824995
2019-08-12,10146.9611846203
2019-08-19,10470.535251537473
2019-08-26,11931.173749795316
2019-09-02,15337.661447618422
2019-09-09,17990.548633200793
2019-09-16,21060.528000851635
2019-09-23,22302.206428131874
2019-09-30,22486.60963030042
2019-10-07,22470.709561805692
2019-10-14,21515.331346677725
2019-10-21,20713.985268214157
2019-10-28,19832.424524465576
2019-11-04,20221.27538526125
2019-11-11,21044.62614317947
2019-11-18,20373.306301821114
2019-11-25,20578.55228315086
2019-12-02,21137.1480424009
2019-12-09,19844.279366320683
2019-12-16,21538.39324819006
2019-12-23,23190.815342813126
2019-12-30,24402.10926188656
2020-01-06,24987.38463197743
2020-01-13,23179.43989120218
2020-01-20,22155.763435232242
2020-01-27,22117.187506372164
2020-02-03,22579.780714616038
2020-02-10,21604.802503114006
2020-02-17,21233.414121116144
2020-02-24,21536.238503074877
2020-03-02,22892.005631849996
2020-03-09,29030.818849278334
2020-03-16,35892.99128027076
2020-03-23,27820.748634210504
2020-03-30,20820.64757530216
2020-04-06,14085.138401112647
2020-04-13,10427.402517232764
2020-04-20,8239.887798001932
2020-04-27,8774.866022604898
2020-05-04,8366.113110750799
2020-05-11,8345.201424117378
2020-05-18,8367.136683491888
2020-05-25,9213.605707907338
2020-06-01,8656.732982604819
2020-06-08,8557.491161101183
2020-06-15,7864.95952969027
2020-06-22,
2020-06-29,
2020-07-06,
2020-07-13,
2020-07-20,
2020-07-27,
