day,value
2015-03-16,42333.15586361442
2015-03-23,43230.55266170724
2015-03-30,41875.913023650406
2015-04-06,40347.231909251714
2015-04-13,38058.881253606145
2015-04-20,36228.01797152084
2015-04-27,34524.72558295104
2015-05-04,33403.33232123292
2015-05-11,31827.449251695492
2015-05-18,30452.712511542195
2015-05-25,28954.436740843765
2015-06-01,28835.637564713204
2015-06-08,27143.77724729706
2015-06-15,26286.92295038086
2015-06-22,24427.66156719617
2015-06-29,22701.21512829506
2015-07-06,21432.279113651293
2015-07-13,20792.18438498135
2015-07-20,20646.314604089024
2015-07-27,21021.466693678223
2015-08-03,21901.14788867191
2015-08-10,23167.469577357773
2015-08-17,24291.98603602965
2015-08-24,27265.335030608338
2015-08-31,29383.84173739902
2015-09-07,30129.18167321173
2015-09-14,33475.58086429154
2015-09-21,38606.94745176302
2015-09-28,43713.21538546338
2015-10-05,47288.83625832902
2015-10-12,46691.923908316065
2015-10-19,46446.06965246971
2015-10-26,42974.71297194968
2015-11-02,40204.44771310142
2015-11-09,39442.080516026785
2015-11-16,42289.03435197396
2015-11-23,43245.39259566243
2015-11-30,45855.26955774376
2015-12-07,47315.95312414226
2015-12-14,42412.72453580355
2015-12-21,44501.87055060648
2015-12-28,48841.299291428964
2016-01-04,50696.09691073775
2016-01-11,48726.799844958354
2016-01-18,46235.76179610158
2016-01-25,45524.047022104016
2016-02-01,43670.419861796465
2016-02-08,47649.09727607904
2016-02-15,48174.58255463291
2016-02-22,47017.37973562476
2016-02-29,44236.74117436612
2016-03-07,42864.943153014465
2016-03-14,39203.73763988221
2016-03-21,39853.44119632324
2016-03-28,35601.110695269694
2016-04-04,36609.04352102711
2016-04-11,34485.25578190445
2016-04-18,31278.462476842542
2016-04-25,29286.41651604763
2016-05-02,27576.312804762332
2016-05-09,25861.359866892093
2016-05-16,26778.603081031186
2016-05-23,26380.209475061707
2016-05-30,23351.405750427577
2016-06-06,24691.502828555327
2016-06-13,23264.8109913396
2016-06-20,22845.211374984825
2016-06-27,25178.63167233923
2016-07-04,24005.4840067533
2016-07-11,23019.811158097815
2016-07-18,22779.969110256683
2016-07-25,20129.675721681906
2016-08-01,20154.426588821494
2016-08-08,20410.8853185645
2016-08-15,22167.359000325312
2016-08-22,23727.288741273915
2016-08-29,25477.103440386407
2016-09-05,27043.531046860735
2016-09-12,29013.62190593073
2016-09-19,33112.60834258862
2016-09-26,40510.72060775467
2016-10-03,45957.57922499736
2016-10-10,47498.04941708569
2016-10-17,41667.66009495589
2016-10-24,42067.53940731455
2016-10-31,39062.07437649451
2016-11-07,41020.51257015308
2016-11-14,44975.88981519001
2016-11-21,48491.32020894006
2016-11-28,50644.09256297931
2016-12-05,51789.349757496035
2016-12-12,52272.593104070285
2016-12-19,60726.854587606336
2016-12-26,65079.507185742565
2017-01-02,66815.43012979816
2017-01-09,61985.8453379092
2017-01-16,56936.39248509608
2017-01-23,54488.57825178719
2017-01-30,53706.97883172689
2017-02-06,52829.185654338966
2017-02-13,51200.291822506675
2017-02-20,45295.18912390863
2017-02-27,43969.06831468412
2017-03-06,44688.033949539014
2017-03-13,41831.71246965532
2017-03-20,44488.52660103504
2017-03-27,43889.75662198883
2017-04-03,42766.115208432675
2017-04-10,39505.102972591216
2017-04-17,36593.51017416084
2017-04-24,32789.38671290106
2017-05-01,33475.08146755903
2017-05-08,35282.426665160056
2017-05-15,34043.37456734254
2017-05-22,33582.58820238596
2017-05-29,31197.097864954507
2017-06-05,30277.164237943136
2017-06-12,27763.403303672938
2017-06-19,25317.429232723895
2017-06-26,25533.783186594508
2017-07-03,24128.057248829675
2017-07-10,24186.123696118942
2017-07-17,22765.996423406174
2017-07-24,22154.96523237545
2017-07-31,21363.708152693143
2017-08-07,22645.21935196683
2017-08-14,21805.401674532884
2017-08-21,21939.930681549176
2017-08-28,24695.32447175692
2017-09-04,26215.752699211407
2017-09-11,31668.655943714763
2017-09-18,40190.10331590261
2017-09-25,42975.356602031236
2017-10-02,44930.503917442424
2017-10-09,44594.14177535289
2017-10-16,46657.1237846956
2017-10-23,46217.944191839255
2017-10-30,44543.48584902081
2017-11-06,44778.60293887608
2017-11-13,44005.491170635054
2017-11-20,42939.62513439701
2017-11-27,44992.51215301012
2017-12-04,47966.43509045424
2017-12-11,52630.43267113927
2017-12-18,57699.62003185091
2017-12-25,60355.07950380483
2018-01-01,64024.870634320185
2018-01-08,56524.03274490751
2018-01-15,53091.93129594856
2018-01-22,51504.28490948472
2018-01-29,50333.08147148759
2018-02-05,53986.65208942909
2018-02-12,54010.965759373605
2018-02-19,49745.062965251636
2018-02-26,44706.08603151955
2018-03-05,43939.2157902585
2018-03-12,43639.88033574816
2018-03-19,43902.396304750204
2018-03-26,43735.338934391926
2018-04-02,40085.89659681962
2018-04-09,38209.51378162343
2018-04-16,37161.73665976054
2018-04-23,34547.75161425805
2018-04-30,30690.63304939927
2018-05-07,30696.708588824775
2018-05-14,29436.78721469556
2018-05-21,30271.91586212703
2018-05-28,29166.562965729285
2018-06-04,28598.442383539714
2018-06-11,28472.349139744478
2018-06-18,28068.437347081748
2018-06-25,26666.736012708658
2018-07-02,25971.586870140593
2018-07-09,25233.39445627574
2018-07-16,22283.971612022386
2018-07-23,21245.485092700124
2018-07-30,20254.98417886185
2018-08-06,21092.527649815398
2018-08-13,23514.761682344237
2018-08-20,29057.408188201167
2018-08-27,31042.447190674855
2018-09-03,30938.95036162832
2018-09-10,34220.63702250609
2018-09-17,39666.67086179853
2018-09-24,44752.20913608925
2018-10-01,49419.98134118014
2018-10-08,47937.053708466636
2018-10-15,44826.169464807994
2018-10-22,46047.21120046657
2018-10-29,44363.339581883156
2018-11-05,43017.33771067618
2018-11-12,46035.9530848678
2018-11-19,46603.19296463515
2018-11-26,47625.283202571096
2018-12-03,50934.86717049996
2018-12-10,52257.27923665922
2018-12-17,57463.808069339335
2018-12-24,60093.574792138155
2018-12-31,59081.55282897572
2019-01-07,57295.739505241065
2019-01-14,55699.692033144514
2019-01-21,49744.92443749397
2019-01-28,50041.62351053544
2019-02-04,50985.76055453628
2019-02-11,51307.22539945992
2019-02-18,49773.074360459876
2019-02-25,49466.81429573337
2019-03-04,48764.91321233751
2019-03-11,48718.12976837584
2019-03-18,48792.097921806075
2019-03-25,43383.796657941966
2019-04-01,41680.664587766754
2019-04-08,35803.803161387834
2019-04-15,34330.704988772326
2019-04-22,30534.74703473353
2019-04-29,32459.873052231535
2019-05-06,33356.27700457659
2019-05-13,35780.34969337776
2019-05-20,34717.58272252438
2019-05-27,30506.40564299364
2019-06-03,28089.435015789833
2019-06-10,27445.247669645352
2019-06-17,27895.10175838716
2019-06-24,29201.535008715713
2019-07-01,27595.58539582619
2019-07-08,27071.72920130197
2019-07-15,24742.30527330632
2019-07-22,23846.707209311135
2019-07-29,23848.721106235706
2019-08-05,23011.46826787712
2019-08-12,24487.203686519028
2019-08-19,25130.873708699462
2019-08-26,25674.915134803272
2019-09-02,28644.22985206267
2019-09-09,34449.8087969154
2019-09-16,47214.46086681026
2019-09-23,51521.56504540085
2019-09-30,49141.43443018937
2019-10-07,50064.7688675165
2019-10-14,46228.92846694259
2019-10-21,45092.670370920176
2019-10-28,43490.91248815487
2019-11-04,47112.42385516612
2019-11-11,46761.849342247166
2019-11-18,45911.95282312354
2019-11-25,46243.6871019028
2019-12-02,46384.61058480711
2019-12-09,44457.639684216876
2019-12-16,47729.99878724157
2019-12-23,53111.38633407016
2019-12-30,57384.191258411556
2020-01-06,54221.73256850275
2020-01-13,48680.361716913576
2020-01-20,48984.69143706516
2020-01-27,52281.80406293661
2020-02-03,55853.66586590575
2020-02-10,54696.63138576229
2020-02-17,52285.086137257575
2020-02-24,51893.43462873769
2020-03-02,54543.30975609562
2020-03-09,80959.26667144265
2020-03-16,91042.59657335452
2020-03-23,65879.97535868378
2020-03-30,48733.05215468561
2020-04-06,32728.2399680464
2020-04-13,22131.21978323585
2020-04-20,19275.09344372956
2020-04-27,20737.559904324633
2020-05-04,22238.630969885042
2020-05-11,21908.808450741974
2020-05-18,21409.1840454845
2020-05-25,21231.297089712407
2020-06-01,21395.32325715102
2020-06-08,19794.03735977645
2020-06-15,18203.801591050014
2020-06-22,
2020-06-29,
2020-07-06,
2020-07-13,
2020-07-20,
2020-07-27,
