day,value
2015-03-16,37629.74547147064
2015-03-23,37593.91183496734
2015-03-30,36049.21674533723
2015-04-06,34775.089763284544
2015-04-13,33028.91402837382
2015-04-20,33068.036482335054
2015-04-27,31694.64519645485
2015-05-04,29058.31905323656
2015-05-11,29645.356678574175
2015-05-18,28905.474609599012
2015-05-25,26775.51368335425
2015-06-01,27629.345597804175
2015-06-08,24089.99059929858
2015-06-15,22467.218933486383
2015-06-22,22660.14010455713
2015-06-29,20966.073150103028
2015-07-06,20608.1629902183
2015-07-13,19803.17823357394
2015-07-20,19114.763568978196
2015-07-27,18530.456079088985
2015-08-03,19071.410355465072
2015-08-10,19800.836018564154
2015-08-17,19642.462259803826
2015-08-24,22571.91645840004
2015-08-31,26334.352691507233
2015-09-07,28475.821759956558
2015-09-14,32773.8326111601
2015-09-21,35553.052622797135
2015-09-28,39256.198609485684
2015-10-05,38769.8706022616
2015-10-12,37951.41583485841
2015-10-19,39183.23822356672
2015-10-26,36143.605960309214
2015-11-02,35200.83713065713
2015-11-09,36220.126118011714
2015-11-16,35961.3405385711
2015-11-23,34836.0561015533
2015-11-30,36575.795474348626
2015-12-07,36798.928961970494
2015-12-14,35700.12451445906
2015-12-21,36976.053850958786
2015-12-28,39392.72578146736
2016-01-04,40151.142800204674
2016-01-11,38545.73368401612
2016-01-18,36979.40074599104
2016-01-25,36444.265737728216
2016-02-01,35851.8458882983
2016-02-08,39238.66173420464
2016-02-15,39694.49729796192
2016-02-22,38332.894149231615
2016-02-29,38687.43472769391
2016-03-07,34527.24353203531
2016-03-14,33009.7358431859
2016-03-21,30826.93208998384
2016-03-28,28885.005509692004
2016-04-04,29667.447076181805
2016-04-11,27989.82100943771
2016-04-18,25710.843876748015
2016-04-25,23280.04152921119
2016-05-02,23547.951315671206
2016-05-09,22786.060265996668
2016-05-16,22196.489847828765
2016-05-23,21985.367950050633
2016-05-30,21722.805340964318
2016-06-06,21289.069662651455
2016-06-13,20593.05596868262
2016-06-20,19017.739220010237
2016-06-27,19743.948712452788
2016-07-04,18100.891905042212
2016-07-11,18141.369911494257
2016-07-18,17543.825356932604
2016-07-25,16871.258855356224
2016-08-01,17083.72922524766
2016-08-08,17858.185149913537
2016-08-15,19070.912197991904
2016-08-22,20453.060264774205
2016-08-29,24127.515452754124
2016-09-05,26743.648391119037
2016-09-12,31744.46433638788
2016-09-19,35317.363138572815
2016-09-26,38122.01628919607
2016-10-03,36541.5773150234
2016-10-10,36423.3349889174
2016-10-17,35421.330639710424
2016-10-24,36644.21590531757
2016-10-31,36459.01970487769
2016-11-07,38885.429233648414
2016-11-14,37923.332925428374
2016-11-21,40809.12550038014
2016-11-28,41924.66591034882
2016-12-05,43181.82542079655
2016-12-12,43917.30509047328
2016-12-19,45429.57482041279
2016-12-26,47801.478131192
2017-01-02,47631.531370101744
2017-01-09,45036.01813591361
2017-01-16,39679.498390953246
2017-01-23,36968.54815750628
2017-01-30,36943.60707071513
2017-02-06,37888.973608157605
2017-02-13,38123.90332033287
2017-02-20,37684.54444300662
2017-02-27,35394.01012571728
2017-03-06,33914.47048265581
2017-03-13,33957.05964035481
2017-03-20,35116.55921674681
2017-03-27,34654.75677345938
2017-04-03,34091.11574448851
2017-04-10,32256.8221883864
2017-04-17,29880.646774398763
2017-04-24,28684.982769395276
2017-05-01,27392.815037197346
2017-05-08,28573.784646265965
2017-05-15,25824.274210549414
2017-05-22,25417.383363732915
2017-05-29,24762.253041217366
2017-06-05,23386.1810405562
2017-06-12,21137.305687462238
2017-06-19,20032.109805056803
2017-06-26,20499.226468698173
2017-07-03,20680.96092758425
2017-07-10,19629.89537622282
2017-07-17,19046.680881975757
2017-07-24,19004.996864779583
2017-07-31,18798.679028120772
2017-08-07,18960.933553788076
2017-08-14,17606.01856351254
2017-08-21,16680.949347646932
2017-08-28,18717.634686468886
2017-09-04,25011.924330062495
2017-09-11,31317.87640577975
2017-09-18,35762.97574766664
2017-09-25,38445.85431844924
2017-10-02,38869.92464344652
2017-10-09,37296.471319571414
2017-10-16,36704.04322201295
2017-10-23,35924.98344427241
2017-10-30,39255.1280778259
2017-11-06,38904.42405126969
2017-11-13,39707.83712180485
2017-11-20,39522.397129692705
2017-11-27,41595.74911536284
2017-12-04,43035.556955125016
2017-12-11,43908.03333340541
2017-12-18,49761.73097196812
2017-12-25,56152.37916160561
2018-01-01,56806.22960811562
2018-01-08,47474.495302849464
2018-01-15,42193.17546875949
2018-01-22,36722.201675281714
2018-01-29,36810.76970568449
2018-02-05,41094.419945712434
2018-02-12,41133.21660590408
2018-02-19,39023.503760272375
2018-02-26,37076.36268273638
2018-03-05,35217.663679637604
2018-03-12,33364.07396627954
2018-03-19,33002.492114741675
2018-03-26,33220.92472455089
2018-04-02,32455.54421026866
2018-04-09,32142.084237896775
2018-04-16,29798.984828008917
2018-04-23,30151.088701351742
2018-04-30,26346.917714418898
2018-05-07,25110.988300898407
2018-05-14,23501.119042193586
2018-05-21,23547.26852882434
2018-05-28,23041.902859837573
2018-06-04,23158.71749910039
2018-06-11,22093.34563281259
2018-06-18,21663.400751485373
2018-06-25,22374.817951967234
2018-07-02,21657.459529560536
2018-07-09,21323.15595901329
2018-07-16,21146.6017113799
2018-07-23,18741.65457988554
2018-07-30,18526.62266519873
2018-08-06,18676.630512968153
2018-08-13,19984.219534569755
2018-08-20,22389.595151863068
2018-08-27,25854.752431512108
2018-09-03,31402.5431962106
2018-09-10,37316.74117889041
2018-09-17,40134.83481685405
2018-09-24,43048.9880794252
2018-10-01,44440.39600442933
2018-10-08,42807.28440477607
2018-10-15,38844.60478512682
2018-10-22,37875.56230272432
2018-10-29,36799.058602215264
2018-11-05,38053.89866057069
2018-11-12,38859.25353274825
2018-11-19,40042.41786842837
2018-11-26,41356.341732934336
2018-12-03,39537.24470811515
2018-12-10,40161.6742377126
2018-12-17,43250.171745711494
2018-12-24,47549.67934612404
2018-12-31,50153.591820359885
2019-01-07,47795.89234162389
2019-01-14,45713.71083718726
2019-01-21,43633.845061516375
2019-01-28,41416.53704222936
2019-02-04,40692.04249430072
2019-02-11,40037.62709517417
2019-02-18,38450.216094929165
2019-02-25,38251.47126496362
2019-03-04,37430.0976990137
2019-03-11,37167.96752539789
2019-03-18,36650.23942265335
2019-03-25,34595.32918871291
2019-04-01,36175.42297876055
2019-04-08,33540.16011543729
2019-04-15,32512.592191371845
2019-04-22,30789.26641435424
2019-04-29,31117.397353440814
2019-05-06,31380.827248507307
2019-05-13,29975.380706601252
2019-05-20,30882.3988364365
2019-05-27,27258.3371062503
2019-06-03,25544.27758716451
2019-06-10,24400.947646524855
2019-06-17,25138.07937486699
2019-06-24,26036.95177444975
2019-07-01,24424.01423778195
2019-07-08,24212.876355820757
2019-07-15,23044.24879632016
2019-07-22,21453.00124933195
2019-07-29,20739.210634554267
2019-08-05,21085.362326639726
2019-08-12,19648.079526377194
2019-08-19,21333.303964739043
2019-08-26,25081.717653875516
2019-09-02,30079.37070148097
2019-09-09,36054.69024031816
2019-09-16,41669.21439075818
2019-09-23,43069.51605376834
2019-09-30,43145.374288877225
2019-10-07,43273.006022774425
2019-10-14,38613.20162504854
2019-10-21,37221.10149987353
2019-10-28,36056.35634243733
2019-11-04,36229.100101649085
2019-11-11,38160.38064587066
2019-11-18,38232.851654151134
2019-11-25,39223.483083005514
2019-12-02,40924.53665060833
2019-12-09,41312.896086629364
2019-12-16,45081.16399064407
2019-12-23,49459.181064525656
2019-12-30,51047.14454646906
2020-01-06,49123.147041299024
2020-01-13,42450.61694903507
2020-01-20,40990.99617799528
2020-01-27,40344.96245234889
2020-02-03,40339.7491006246
2020-02-10,40295.68297417982
2020-02-17,39628.66213987065
2020-02-24,40847.272379289054
2020-03-02,43381.70396498021
2020-03-09,60574.56518097703
2020-03-16,75090.74800242766
2020-03-23,56707.115919541255
2020-03-30,39794.427962304755
2020-04-06,28024.499594664372
2020-04-13,20432.248915429816
2020-04-20,18017.040869663102
2020-04-27,18308.0565739626
2020-05-04,18602.044368386913
2020-05-11,18372.988737144256
2020-05-18,17276.96213205623
2020-05-25,17024.21378342483
2020-06-01,16092.393605400786
2020-06-08,15638.97086167735
2020-06-15,14941.28863549962
2020-06-22,
2020-06-29,
2020-07-06,
2020-07-13,
2020-07-20,
2020-07-27,
