day,value
2015-03-16,94004.19284238273
2015-03-23,95332.35950270125
2015-03-30,92225.13387150169
2015-04-06,97286.87008875282
2015-04-13,88857.37569905056
2015-04-20,87041.79501116983
2015-04-27,80921.52709794126
2015-05-04,73533.70694278975
2015-05-11,71639.97894975127
2015-05-18,65964.74693067616
2015-05-25,63339.44211410139
2015-06-01,64488.48250261771
2015-06-08,64358.33729791989
2015-06-15,61103.393101732
2015-06-22,59260.48466947052
2015-06-29,59705.44797632376
2015-07-06,55763.54192476133
2015-07-13,51380.7355596181
2015-07-20,51288.96305806019
2015-07-27,46590.72101529749
2015-08-03,46327.56044326158
2015-08-10,49870.25819831087
2015-08-17,49231.43727367596
2015-08-24,54308.361682496194
2015-08-31,59232.780523177236
2015-09-07,63752.36365622647
2015-09-14,74975.39347709969
2015-09-21,91985.75904343632
2015-09-28,109351.93640524737
2015-10-05,117137.0346889867
2015-10-12,119395.1162990861
2015-10-19,112778.61872699605
2015-10-26,102430.30474720158
2015-11-02,99170.59098099513
2015-11-09,94381.17465767858
2015-11-16,94746.5152699263
2015-11-23,96143.75925814494
2015-11-30,97991.15986114746
2015-12-07,99513.58568898305
2015-12-14,99047.18722525767
2015-12-21,100674.51941686783
2015-12-28,108963.67552386629
2016-01-04,111407.11216285841
2016-01-11,102170.99708585409
2016-01-18,100589.24663488043
2016-01-25,98164.57702343595
2016-02-01,91781.0955129375
2016-02-08,101298.92469727187
2016-02-15,104127.06690734094
2016-02-22,96802.4676812255
2016-02-29,93631.41701554859
2016-03-07,91534.80883915297
2016-03-14,87650.25730786759
2016-03-21,81892.88491991311
2016-03-28,79961.82442097829
2016-04-04,85345.43785443829
2016-04-11,81750.68292835164
2016-04-18,78476.52190693296
2016-04-25,71392.59763048607
2016-05-02,65092.392780004906
2016-05-09,62705.50256954427
2016-05-16,58875.046414708435
2016-05-23,55881.57573210397
2016-05-30,51592.50546957827
2016-06-06,51047.57893712074
2016-06-13,48663.32736805202
2016-06-20,49147.3621892949
2016-06-27,46803.599588995035
2016-07-04,47126.11295290781
2016-07-11,43169.280179738955
2016-07-18,41719.71066081014
2016-07-25,40952.34959158179
2016-08-01,41291.83570644553
2016-08-08,42489.99824764821
2016-08-15,44967.92976313551
2016-08-22,51666.03695364272
2016-08-29,52037.92531140137
2016-09-05,57832.58376069201
2016-09-12,63179.621070036854
2016-09-19,79697.83018056104
2016-09-26,101663.96875811962
2016-10-03,105563.58554235741
2016-10-10,112088.96928197908
2016-10-17,100669.9566220687
2016-10-24,96556.88666670944
2016-10-31,93769.61836757888
2016-11-07,96190.6240060015
2016-11-14,102689.9826305855
2016-11-21,107303.03551734272
2016-11-28,108113.62779495755
2016-12-05,108574.71915453307
2016-12-12,109476.55050325557
2016-12-19,120720.61471523554
2016-12-26,130279.73407036638
2017-01-02,131521.42979552277
2017-01-09,115970.38816333111
2017-01-16,105438.01673724318
2017-01-23,99783.05491769318
2017-01-30,102607.0421235867
2017-02-06,102391.22930618805
2017-02-13,104239.00602493688
2017-02-20,96550.15966728127
2017-02-27,92952.74235473668
2017-03-06,91579.1503688307
2017-03-13,94011.82135659677
2017-03-20,95751.96609596399
2017-03-27,92392.88977977142
2017-04-03,90698.58293665417
2017-04-10,87862.24944969163
2017-04-17,77318.32953914745
2017-04-24,75168.24863943468
2017-05-01,73299.023324806
2017-05-08,78888.54509914109
2017-05-15,74599.12209148961
2017-05-22,74314.43641556248
2017-05-29,66834.35705716047
2017-06-05,63390.78599110981
2017-06-12,59832.01017266782
2017-06-19,55521.53453116141
2017-06-26,57745.373282902656
2017-07-03,58684.685867226224
2017-07-10,58876.68531117895
2017-07-17,50532.22479147901
2017-07-24,50795.5771200066
2017-07-31,53041.2707349216
2017-08-07,50956.40136714266
2017-08-14,55913.97482696055
2017-08-21,59107.5071324546
2017-08-28,62466.69967738938
2017-09-04,65307.99198308212
2017-09-11,74867.28824060722
2017-09-18,85544.82165000903
2017-09-25,91328.58546638915
2017-10-02,96169.03644930576
2017-10-09,97628.27744260956
2017-10-16,103359.24145126752
2017-10-23,111140.04560457871
2017-10-30,104566.59424352203
2017-11-06,110014.71956267177
2017-11-13,106553.07028633643
2017-11-20,107316.30788890267
2017-11-27,113058.43156615198
2017-12-04,113564.15909399561
2017-12-11,124229.02821436457
2017-12-18,134943.929625984
2017-12-25,139566.04314817046
2018-01-01,139466.65358566685
2018-01-08,131191.5493660759
2018-01-15,123087.69490411525
2018-01-22,112093.07759883287
2018-01-29,121614.14701097691
2018-02-05,124059.05495626129
2018-02-12,122040.27722436628
2018-02-19,112539.9311419658
2018-02-26,105409.91657413666
2018-03-05,93562.21679906845
2018-03-12,93904.33220293354
2018-03-19,91263.52431621324
2018-03-26,89745.67105184749
2018-04-02,92263.54668750573
2018-04-09,84636.12902048667
2018-04-16,79809.75997357706
2018-04-23,74675.45327021049
2018-04-30,68832.70754745617
2018-05-07,68063.98669956834
2018-05-14,64828.74069898614
2018-05-21,59226.666421751805
2018-05-28,57453.197476422225
2018-06-04,54991.00549476921
2018-06-11,54306.6379792607
2018-06-18,54449.879162842575
2018-06-25,53994.46369542924
2018-07-02,52685.859567163054
2018-07-09,51764.04022283705
2018-07-16,50110.080294395026
2018-07-23,47207.47631315529
2018-07-30,45739.48221685789
2018-08-06,49564.650704574604
2018-08-13,50319.09592185545
2018-08-20,57652.59350211212
2018-08-27,63644.87433749701
2018-09-03,65266.385047792515
2018-09-10,71131.5927742133
2018-09-17,82537.61996592068
2018-09-24,97007.00200551543
2018-10-01,106573.40693531855
2018-10-08,106609.7471879699
2018-10-15,106798.56496573947
2018-10-22,113629.37734278821
2018-10-29,109756.48986848365
2018-11-05,108704.77780081119
2018-11-12,107061.79086410798
2018-11-19,109242.34114505874
2018-11-26,112542.59682125584
2018-12-03,117372.85607479783
2018-12-10,115046.13906128787
2018-12-17,123503.8925577952
2018-12-24,128225.60181485703
2018-12-31,131435.61248364465
2019-01-07,120400.81247966745
2019-01-14,116684.00901921329
2019-01-21,102903.94615769999
2019-01-28,103541.21137734344
2019-02-04,93507.4604469792
2019-02-11,91135.10734321606
2019-02-18,92157.75267773593
2019-02-25,88881.01579771731
2019-03-04,92892.3217584801
2019-03-11,88576.64747194893
2019-03-18,89813.39466277616
2019-03-25,88003.00700639468
2019-04-01,88811.00868987784
2019-04-08,82929.23116115929
2019-04-15,81396.26209054816
2019-04-22,75415.14232649996
2019-04-29,79021.56398536621
2019-05-06,76387.74396969644
2019-05-13,79168.45222358378
2019-05-20,82257.3046635487
2019-05-27,75025.68566007588
2019-06-03,71202.51426937571
2019-06-10,66931.08806834518
2019-06-17,62151.73068049416
2019-06-24,59875.53804639225
2019-07-01,56712.731975228126
2019-07-08,52153.46932985903
2019-07-15,48315.9522906989
2019-07-22,47267.21652015794
2019-07-29,45915.2084225115
2019-08-05,46461.741299260255
2019-08-12,51573.870846315374
2019-08-19,54422.17901891124
2019-08-26,60450.95206935242
2019-09-02,64260.00143530802
2019-09-09,75817.14140428782
2019-09-16,92562.0517046042
2019-09-23,107140.32417413306
2019-09-30,106470.01436436585
2019-10-07,109907.02447524609
2019-10-14,105657.59068575125
2019-10-21,108048.70204808342
2019-10-28,104433.76191459392
2019-11-04,108299.00753429958
2019-11-11,110611.9148501523
2019-11-18,107858.55804978666
2019-11-25,107532.41781454383
2019-12-02,112681.6282817073
2019-12-09,109136.59151375305
2019-12-16,126718.2082865067
2019-12-23,134443.07803809404
2019-12-30,137816.8934031293
2020-01-06,129823.66676289143
2020-01-13,120407.37619964853
2020-01-20,110280.05624198409
2020-01-27,109356.34348899497
2020-02-03,110794.62911851678
2020-02-10,105108.81068322546
2020-02-17,95389.82578950841
2020-02-24,95068.33898636921
2020-03-02,105825.49404471807
2020-03-09,154786.83351870143
2020-03-16,175899.793293434
2020-03-23,133114.19392262315
2020-03-30,98336.74847016328
2020-04-06,63248.31854377611
2020-04-13,42371.02470448224
2020-04-20,34384.96790930913
2020-04-27,41260.11215806772
2020-05-04,42951.99979505307
2020-05-11,41335.49989767962
2020-05-18,41156.926738608905
2020-05-25,38437.46121719684
2020-06-01,37112.23677029387
2020-06-08,35522.84680339648
2020-06-15,33061.95997192829
2020-06-22,
2020-06-29,
2020-07-06,
2020-07-13,
2020-07-20,
2020-07-27,
