day,value
2015-03-16,54887.74214265062
2015-03-23,55955.81640989878
2015-03-30,57380.758881746566
2015-04-06,55514.972115106364
2015-04-13,54805.1928315761
2015-04-20,50970.27320475937
2015-04-27,48253.526739810084
2015-05-04,47976.40246101787
2015-05-11,44816.08093357425
2015-05-18,42704.75819844767
2015-05-25,40540.37303615705
2015-06-01,39119.39594985173
2015-06-08,36440.65199457779
2015-06-15,36397.353147326736
2015-06-22,36964.18274180554
2015-06-29,44142.7777161341
2015-07-06,46588.43385890455
2015-07-13,45332.617359489086
2015-07-20,42836.312842722116
2015-07-27,38475.17635554807
2015-08-03,37088.11677348155
2015-08-10,34389.39186745532
2015-08-17,34587.74275888485
2015-08-24,37645.28967603563
2015-08-31,39251.85998697563
2015-09-07,40706.52637695642
2015-09-14,45926.30373905624
2015-09-21,58402.76047253807
2015-09-28,61774.01965029731
2015-10-05,66235.60140606874
2015-10-12,66909.51094922885
2015-10-19,62272.21969962256
2015-10-26,60100.88256900325
2015-11-02,55344.08346942696
2015-11-09,56951.38995771123
2015-11-16,55949.7099918797
2015-11-23,58335.3909292801
2015-11-30,58595.14022209941
2015-12-07,58389.92788721535
2015-12-14,56475.44107552564
2015-12-21,53778.89381302269
2015-12-28,60996.7891722771
2016-01-04,63368.62815270481
2016-01-11,59433.465303854035
2016-01-18,58688.71478776435
2016-01-25,57721.03591833595
2016-02-01,56884.5886928951
2016-02-08,63265.68756606898
2016-02-15,66985.84828720959
2016-02-22,62071.17841367627
2016-02-29,62650.4618176872
2016-03-07,61548.12283488528
2016-03-14,57268.34810137142
2016-03-21,56362.308069210645
2016-03-28,53696.613249485454
2016-04-04,52960.774244901564
2016-04-11,49631.063980318606
2016-04-18,48620.62755505122
2016-04-25,43403.169654171135
2016-05-02,39283.6125835144
2016-05-09,38402.271181015
2016-05-16,36751.7463568774
2016-05-23,35194.67072204955
2016-05-30,33286.21880582357
2016-06-06,34606.34304352454
2016-06-13,32864.16161355955
2016-06-20,32264.812422595987
2016-06-27,33383.02515925271
2016-07-04,31167.603802030284
2016-07-11,30614.97960089587
2016-07-18,29743.825918449216
2016-07-25,28533.773514448825
2016-08-01,29640.494113166875
2016-08-08,29763.327327402694
2016-08-15,33323.174348743094
2016-08-22,35802.56729932792
2016-08-29,38141.29499814204
2016-09-05,38833.2615661028
2016-09-12,42110.09669966787
2016-09-19,49323.88416430208
2016-09-26,58334.41746257186
2016-10-03,63749.81008924474
2016-10-10,66375.54065030812
2016-10-17,58787.712786180084
2016-10-24,59492.31838079572
2016-10-31,59172.45192966169
2016-11-07,58793.32020165484
2016-11-14,60267.74483918957
2016-11-21,62337.71587428789
2016-11-28,65712.6587220647
2016-12-05,66401.30378947388
2016-12-12,68502.39571201516
2016-12-19,71615.4018002047
2016-12-26,75364.01862028486
2017-01-02,79055.66215873815
2017-01-09,69599.57559487893
2017-01-16,61597.52294654712
2017-01-23,57325.16933016101
2017-01-30,62468.05088744371
2017-02-06,64296.63629954789
2017-02-13,63727.02776242323
2017-02-20,60836.26659380278
2017-02-27,56138.92372374168
2017-03-06,58376.649494173806
2017-03-13,57856.58944868199
2017-03-20,57201.17797119124
2017-03-27,57522.42720211321
2017-04-03,59438.34143999593
2017-04-10,56048.59186873401
2017-04-17,52742.81238126116
2017-04-24,47933.9020284092
2017-05-01,45763.262108010254
2017-05-08,48940.728522137906
2017-05-15,45512.70065332386
2017-05-22,45550.2842679321
2017-05-29,39328.323583343474
2017-06-05,36244.39808631049
2017-06-12,34295.74364064141
2017-06-19,32889.613139731744
2017-06-26,36997.82806219153
2017-07-03,36077.60405499297
2017-07-10,34631.71611158096
2017-07-17,31378.312597202043
2017-07-24,30537.41091622327
2017-07-31,28690.652881641603
2017-08-07,28388.034122463072
2017-08-14,29081.040602362704
2017-08-21,29011.965927445573
2017-08-28,32766.595735720577
2017-09-04,36787.94679919681
2017-09-11,46371.05389731221
2017-09-18,57063.71412190533
2017-09-25,67573.48158218118
2017-10-02,68376.0057165052
2017-10-09,66215.92847077936
2017-10-16,62889.36409031375
2017-10-23,60868.67497638974
2017-10-30,63114.274044503785
2017-11-06,63489.98125303095
2017-11-13,59119.2462380559
2017-11-20,58828.07869009836
2017-11-27,61461.234597383016
2017-12-04,67223.8271053518
2017-12-11,76292.37778032581
2017-12-18,82394.68386794257
2017-12-25,88393.81621963582
2018-01-01,90567.85817829447
2018-01-08,80431.82900126683
2018-01-15,72704.59970929279
2018-01-22,70430.34410873926
2018-01-29,72269.9037524478
2018-02-05,76992.2810751082
2018-02-12,75761.71150523488
2018-02-19,66398.34445643025
2018-02-26,60877.15405236315
2018-03-05,61820.78195700469
2018-03-12,54754.77394304863
2018-03-19,59933.29242983469
2018-03-26,58872.48914041845
2018-04-02,57369.46342620377
2018-04-09,56000.02944814884
2018-04-16,51253.35743595522
2018-04-23,49747.0825072539
2018-04-30,46246.43434964747
2018-05-07,43477.91359600258
2018-05-14,43769.26653074026
2018-05-21,42168.01106551161
2018-05-28,38971.19805103011
2018-06-04,38022.06334154737
2018-06-11,36669.80800282864
2018-06-18,37941.366122417516
2018-06-25,37320.27073237426
2018-07-02,36857.175951687954
2018-07-09,34338.58638102921
2018-07-16,31762.546793812435
2018-07-23,31499.21409436737
2018-07-30,31728.986910270418
2018-08-06,31580.169506460148
2018-08-13,31622.365855570482
2018-08-20,35649.09400864324
2018-08-27,37380.994194390005
2018-09-03,40243.90215143671
2018-09-10,47849.20976168829
2018-09-17,55783.37815296493
2018-09-24,67774.78028424512
2018-10-01,71395.59668004047
2018-10-08,67730.96580980935
2018-10-15,67478.73453200536
2018-10-22,60070.25912794228
2018-10-29,58545.79934700594
2018-11-05,57960.332975673686
2018-11-12,57535.506340957254
2018-11-19,59028.99557779413
2018-11-26,63076.770478663995
2018-12-03,63139.762558490824
2018-12-10,63881.42204982375
2018-12-17,66744.26477812282
2018-12-24,71708.5476036755
2018-12-31,73588.44451001995
2019-01-07,70022.48152905107
2019-01-14,67428.2952153827
2019-01-21,59703.715359872855
2019-01-28,61073.950197069484
2019-02-04,62970.449135420335
2019-02-11,61905.0547497869
2019-02-18,60961.14966744489
2019-02-25,58593.31777181616
2019-03-04,59738.20999119838
2019-03-11,58145.68411074536
2019-03-18,60918.39676387638
2019-03-25,59194.10280406554
2019-04-01,59798.36092417758
2019-04-08,57002.5798190953
2019-04-15,54806.53655833705
2019-04-22,49538.720588950884
2019-04-29,51058.273155506045
2019-05-06,49863.47214518225
2019-05-13,49831.91158514368
2019-05-20,48947.90033054812
2019-05-27,45510.55710946343
2019-06-03,41095.11791233493
2019-06-10,37743.97543763364
2019-06-17,36224.97992699406
2019-06-24,38938.553401489095
2019-07-01,37767.99381910836
2019-07-08,36035.783174774784
2019-07-15,33131.6091636381
2019-07-22,31934.28204718569
2019-07-29,32608.71583543733
2019-08-05,31750.671136746627
2019-08-12,36158.447842522444
2019-08-19,37304.92840401337
2019-08-26,39690.87043299978
2019-09-02,43575.24701082349
2019-09-09,51165.58892375884
2019-09-16,64830.57789134632
2019-09-23,74704.58004641213
2019-09-30,75638.80588406068
2019-10-07,72526.57314861713
2019-10-14,66934.39865770849
2019-10-21,65329.987368561335
2019-10-28,62673.51291590661
2019-11-04,66583.0422091899
2019-11-11,62816.34889647211
2019-11-18,61938.1607730856
2019-11-25,65714.11282271722
2019-12-02,64989.00571222009
2019-12-09,66639.9703244682
2019-12-16,68357.36329490923
2019-12-23,76961.93118496954
2019-12-30,82581.73619228817
2020-01-06,84346.84822252316
2020-01-13,73318.12189337095
2020-01-20,70695.26394984091
2020-01-27,71931.27256425879
2020-02-03,72324.56535796523
2020-02-10,69136.27723447369
2020-02-17,65880.70732697536
2020-02-24,66241.92397311334
2020-03-02,72487.88974031067
2020-03-09,109230.77742251597
2020-03-16,125091.48449899709
2020-03-23,90563.06770375933
2020-03-30,65636.6016282004
2020-04-06,44611.012944205046
2020-04-13,31563.48207762558
2020-04-20,25247.321558561445
2020-04-27,27397.22675970575
2020-05-04,28125.695900573017
2020-05-11,28145.766225373995
2020-05-18,26627.554336976864
2020-05-25,26021.85904317857
2020-06-01,25360.08076971399
2020-06-08,24713.239406771296
2020-06-15,22161.47621107212
2020-06-22,
2020-06-29,
2020-07-06,
2020-07-13,
2020-07-20,
2020-07-27,
