day,value
2015-03-16,59250.43417505775
2015-03-23,61203.06745251567
2015-03-30,56919.72086607851
2015-04-06,54528.08975149268
2015-04-13,50719.17928615587
2015-04-20,45376.603167053705
2015-04-27,42777.56599710042
2015-05-04,38110.66245502061
2015-05-11,35922.78309429556
2015-05-18,35017.68896671922
2015-05-25,33075.75564943853
2015-06-01,32086.82961879236
2015-06-08,32263.379436940315
2015-06-15,30248.324394072664
2015-06-22,28476.624628222376
2015-06-29,27464.937084816647
2015-07-06,26882.271423247745
2015-07-13,26640.612000536417
2015-07-20,24268.04733935301
2015-07-27,24103.002008683776
2015-08-03,23736.316885172426
2015-08-10,24357.98384344641
2015-08-17,23892.445318158352
2015-08-24,24539.50514953825
2015-08-31,24430.173321814415
2015-09-07,26873.893377191533
2015-09-14,33199.01885954882
2015-09-21,44204.74940618299
2015-09-28,53037.566508312055
2015-10-05,59428.099598561006
2015-10-12,59119.45232937449
2015-10-19,55817.41625228207
2015-10-26,51846.26847713883
2015-11-02,47604.00221471963
2015-11-09,45768.33150205408
2015-11-16,47779.62868251399
2015-11-23,47646.10375070552
2015-11-30,51213.3984635941
2015-12-07,52280.31507680141
2015-12-14,52098.14320162325
2015-12-21,51017.005830189206
2015-12-28,54745.248270740754
2016-01-04,56433.81786866313
2016-01-11,49573.65004830003
2016-01-18,46312.7108505677
2016-01-25,44292.58219917299
2016-02-01,45421.473725539145
2016-02-08,51695.15005916946
2016-02-15,56856.27135751175
2016-02-22,56198.820288748306
2016-02-29,53959.4262565129
2016-03-07,50349.222928186886
2016-03-14,46166.19233591873
2016-03-21,47608.1277746685
2016-03-28,41961.56583660746
2016-04-04,43733.93747612175
2016-04-11,40100.9688204923
2016-04-18,38018.34246207359
2016-04-25,38131.50318244754
2016-05-02,33267.80702206289
2016-05-09,32594.577730388977
2016-05-16,32450.46858534679
2016-05-23,30786.03322987869
2016-05-30,29217.491607651722
2016-06-06,28813.638028068577
2016-06-13,27611.952825755805
2016-06-20,26363.815404055003
2016-06-27,25988.8995573869
2016-07-04,24992.16593909328
2016-07-11,23956.042039786393
2016-07-18,23323.290970199552
2016-07-25,21075.844698833927
2016-08-01,21582.53206644786
2016-08-08,21884.150898421813
2016-08-15,22476.09100624018
2016-08-22,23830.905553087054
2016-08-29,24530.543158178207
2016-09-05,25661.938801536005
2016-09-12,30222.347423987885
2016-09-19,36307.915746470804
2016-09-26,46218.15556689542
2016-10-03,51143.82731727216
2016-10-10,53430.19115410778
2016-10-17,45923.28805431419
2016-10-24,43308.515710818225
2016-10-31,41623.24041220328
2016-11-07,41654.192639434856
2016-11-14,42573.04294311065
2016-11-21,45296.43808545816
2016-11-28,47704.76820837534
2016-12-05,47707.9131916105
2016-12-12,50865.01863303522
2016-12-19,55840.563949957905
2016-12-26,63003.51547369525
2017-01-02,63235.50040093997
2017-01-09,58694.644370323556
2017-01-16,52102.021851611105
2017-01-23,51487.05391541341
2017-01-30,52711.653675768765
2017-02-06,58663.13398553331
2017-02-13,59922.565406066016
2017-02-20,54944.820387882675
2017-02-27,53017.59566965744
2017-03-06,53075.82928141159
2017-03-13,52357.04808535835
2017-03-20,50458.940200935634
2017-03-27,49692.27152249342
2017-04-03,49024.84938917693
2017-04-10,48539.85606380831
2017-04-17,44014.52369976792
2017-04-24,41046.79382559539
2017-05-01,39351.29489701008
2017-05-08,40324.173983879264
2017-05-15,39831.47321882909
2017-05-22,39555.45102525457
2017-05-29,38020.05229655719
2017-06-05,37257.898003463175
2017-06-12,35424.86501818408
2017-06-19,33593.91953611913
2017-06-26,32463.30036015427
2017-07-03,31452.76216478221
2017-07-10,29487.873201693397
2017-07-17,29771.084369984277
2017-07-24,27124.36050749061
2017-07-31,27488.565061378882
2017-08-07,28738.244500192937
2017-08-14,28476.644287224215
2017-08-21,26996.89714100721
2017-08-28,29177.378464858026
2017-09-04,33342.34439180741
2017-09-11,38296.88161959503
2017-09-18,44597.143984647875
2017-09-25,52291.7465379368
2017-10-02,53003.47467831461
2017-10-09,52814.66610023788
2017-10-16,49627.51723349484
2017-10-23,50914.30455909569
2017-10-30,49218.568931790855
2017-11-06,52309.248268449395
2017-11-13,51776.691043116145
2017-11-20,51434.427971225276
2017-11-27,56852.56507630869
2017-12-04,55519.42561849746
2017-12-11,61299.23762910193
2017-12-18,68447.79258354518
2017-12-25,67298.50551962001
2018-01-01,69205.25378135567
2018-01-08,70950.19494362501
2018-01-15,62446.783607999234
2018-01-22,59282.86483931712
2018-01-29,63084.60830113545
2018-02-05,68492.02011792934
2018-02-12,70400.31082972122
2018-02-19,66273.72023648168
2018-02-26,62573.866176878575
2018-03-05,56513.64357807968
2018-03-12,55177.20847243391
2018-03-19,54171.82901485397
2018-03-26,54681.84264598732
2018-04-02,54908.18941916257
2018-04-09,52333.7176080473
2018-04-16,47861.060096663175
2018-04-23,47242.12720232115
2018-04-30,43724.06456598285
2018-05-07,41593.07250638251
2018-05-14,39582.70184045961
2018-05-21,39056.41976390068
2018-05-28,36945.56114928357
2018-06-04,34985.801913140735
2018-06-11,34888.18718373225
2018-06-18,33132.149687429766
2018-06-25,31507.075569761917
2018-07-02,30314.59403382026
2018-07-09,28872.635132346415
2018-07-16,27452.62156297359
2018-07-23,24939.48581155523
2018-07-30,24861.20374309971
2018-08-06,23721.8662098473
2018-08-13,25986.86473381987
2018-08-20,29360.305508169175
2018-08-27,31486.42154723498
2018-09-03,33034.10179161833
2018-09-10,40197.06476964535
2018-09-17,49079.436600064335
2018-09-24,57486.79960020542
2018-10-01,61756.337840258995
2018-10-08,59875.98435267262
2018-10-15,58282.201172982
2018-10-22,55646.489036821746
2018-10-29,54909.337826142815
2018-11-05,51022.57118203427
2018-11-12,49917.083122927535
2018-11-19,51489.299379458826
2018-11-26,51664.66537186294
2018-12-03,55272.473500773034
2018-12-10,59881.44038672572
2018-12-17,66526.89380242939
2018-12-24,66980.78035834052
2018-12-31,71430.74866669175
2019-01-07,67068.64239475696
2019-01-14,64401.59390215395
2019-01-21,57391.723508573894
2019-01-28,59067.89265659342
2019-02-04,60534.584929438446
2019-02-11,61172.297596338314
2019-02-18,62557.97294587406
2019-02-25,59555.59532624228
2019-03-04,59219.36931932055
2019-03-11,59004.02548103162
2019-03-18,57736.566506851465
2019-03-25,56467.88984890601
2019-04-01,53323.60773867012
2019-04-08,50918.97886334444
2019-04-15,49025.65882112114
2019-04-22,46651.580481965495
2019-04-29,46683.00436641363
2019-05-06,45021.92342087923
2019-05-13,47146.28409981583
2019-05-20,45766.304381572365
2019-05-27,44140.59346569504
2019-06-03,41370.99441612539
2019-06-10,38856.01865572114
2019-06-17,37102.169286968136
2019-06-24,34780.352402830395
2019-07-01,33480.11781301358
2019-07-08,32067.534188525256
2019-07-15,29568.50507031688
2019-07-22,27193.944259320535
2019-07-29,27288.730385059767
2019-08-05,27521.03871250107
2019-08-12,27088.652335221886
2019-08-19,29590.19764482243
2019-08-26,31991.12523669253
2019-09-02,34600.288766476595
2019-09-09,41649.41603608276
2019-09-16,51881.882193950005
2019-09-23,61786.321798095756
2019-09-30,63328.71011641838
2019-10-07,60990.341336433616
2019-10-14,59724.69860841927
2019-10-21,57767.75558143419
2019-10-28,53554.97444205526
2019-11-04,54368.698782977306
2019-11-11,53963.812095620386
2019-11-18,52523.62018347773
2019-11-25,52518.45235775081
2019-12-02,56888.17595596721
2019-12-09,54254.649178531436
2019-12-16,59888.373490435646
2019-12-23,63541.619439490074
2019-12-30,67950.90175901988
2020-01-06,63797.3504204356
2020-01-13,55089.36483578655
2020-01-20,52275.79037038508
2020-01-27,55290.986580085526
2020-02-03,63706.743966743925
2020-02-10,64675.27390573565
2020-02-17,60955.822245082294
2020-02-24,61880.26623745505
2020-03-02,66582.7447708715
2020-03-09,93587.76713572726
2020-03-16,102003.5359115449
2020-03-23,78930.12155520926
2020-03-30,55431.83988758922
2020-04-06,37533.929568338994
2020-04-13,23054.80705136567
2020-04-20,19946.466170307896
2020-04-27,21180.142102230897
2020-05-04,22420.626184609304
2020-05-11,22945.673607183202
2020-05-18,21768.54286637713
2020-05-25,21142.83699500986
2020-06-01,19146.54779983027
2020-06-08,18263.86332455099
2020-06-15,17131.590437479543
2020-06-22,
2020-06-29,
2020-07-06,
2020-07-13,
2020-07-20,
2020-07-27,
