day,value
2015-03-16,108302.63841048336
2015-03-23,106927.58971434245
2015-03-30,108356.10317081459
2015-04-06,102290.9577541159
2015-04-13,98569.81689730054
2015-04-20,92435.80339159192
2015-04-27,93672.96209368709
2015-05-04,88673.19908257439
2015-05-11,85366.74754130421
2015-05-18,85583.72158749428
2015-05-25,82477.80487005704
2015-06-01,79460.42305103662
2015-06-08,72722.08862731204
2015-06-15,69628.17310501635
2015-06-22,63778.68639024934
2015-06-29,62838.40627607626
2015-07-06,60726.37088390252
2015-07-13,57336.79337779292
2015-07-20,54983.46305472714
2015-07-27,56067.24247411772
2015-08-03,57285.16633932783
2015-08-10,59494.63170532798
2015-08-17,63649.46160087566
2015-08-24,74728.02954362117
2015-08-31,82346.19964489006
2015-09-07,83367.58634103287
2015-09-14,90821.0153436539
2015-09-21,96603.69337349167
2015-09-28,116542.24593407367
2015-10-05,116109.74466490222
2015-10-12,122244.25750020126
2015-10-19,116689.8429731221
2015-10-26,106510.90681210413
2015-11-02,97790.43032478749
2015-11-09,95320.82552668356
2015-11-16,99766.43306093039
2015-11-23,108228.47080163067
2015-11-30,111464.40609120968
2015-12-07,110693.43757014931
2015-12-14,112846.44403503794
2015-12-21,114019.05327525444
2015-12-28,127599.45260740054
2016-01-04,138114.5988895647
2016-01-11,121227.66003159448
2016-01-18,115401.03841547204
2016-01-25,109726.74644938571
2016-02-01,107545.44655543963
2016-02-08,121324.99136713869
2016-02-15,120848.00228360224
2016-02-22,112704.00636486891
2016-02-29,118327.24479841147
2016-03-07,110035.4729642459
2016-03-14,108472.9250892133
2016-03-21,101702.00016175488
2016-03-28,95933.989720604
2016-04-04,91344.13844928094
2016-04-11,86480.05777396687
2016-04-18,83474.51677728412
2016-04-25,80115.34495177178
2016-05-02,76741.8042876517
2016-05-09,70703.63753362028
2016-05-16,73604.8735152312
2016-05-23,71354.54018396804
2016-05-30,71793.92394221359
2016-06-06,68843.73434857567
2016-06-13,68362.74562098937
2016-06-20,62876.97931401433
2016-06-27,65385.23329588519
2016-07-04,60027.2495333081
2016-07-11,58388.338860007265
2016-07-18,57167.51037112864
2016-07-25,56224.42779585786
2016-08-01,57461.011442966315
2016-08-08,56186.85002926969
2016-08-15,62696.14709023022
2016-08-22,75804.9590195588
2016-08-29,75040.90510178922
2016-09-05,79544.02125796292
2016-09-12,85121.81349149432
2016-09-19,90646.92601276237
2016-09-26,117114.97232703025
2016-10-03,122631.35432090102
2016-10-10,124268.94645058391
2016-10-17,112931.25709574814
2016-10-24,112673.76176132077
2016-10-31,108246.51393642658
2016-11-07,113806.46135120426
2016-11-14,117940.1710190149
2016-11-21,116664.56060169509
2016-11-28,125159.61557171219
2016-12-05,126669.07616082398
2016-12-12,128060.44993919645
2016-12-19,146032.7446128506
2016-12-26,150780.8948029449
2017-01-02,155694.56056248222
2017-01-09,137470.92139653323
2017-01-16,123429.37123046682
2017-01-23,115607.2781076309
2017-01-30,117221.40314429253
2017-02-06,120749.07149461537
2017-02-13,118503.64692563158
2017-02-20,113071.37872348895
2017-02-27,100619.84131386336
2017-03-06,104925.97590053237
2017-03-13,109553.90625343584
2017-03-20,112159.57503603832
2017-03-27,110158.74110397398
2017-04-03,113520.69084415986
2017-04-10,102408.26387733188
2017-04-17,97400.2167044485
2017-04-24,90055.87995334322
2017-05-01,92874.30163389373
2017-05-08,101250.81863028252
2017-05-15,93936.32481624276
2017-05-22,93903.25619723421
2017-05-29,81023.7780588507
2017-06-05,79843.27173481141
2017-06-12,69489.93118892093
2017-06-19,67943.52089026729
2017-06-26,70145.2718557456
2017-07-03,68464.89475517624
2017-07-10,67081.6684802214
2017-07-17,61947.84186642442
2017-07-24,59366.05174418096
2017-07-31,58989.7902057438
2017-08-07,61571.681167034956
2017-08-14,60708.642979777804
2017-08-21,62290.59845701074
2017-08-28,68749.7986607487
2017-09-04,72863.06383699721
2017-09-11,92634.36550040076
2017-09-18,118437.24556166847
2017-09-25,127905.3016540658
2017-10-02,134577.5836546847
2017-10-09,124141.20705292167
2017-10-16,117450.54678088737
2017-10-23,112997.53470507656
2017-10-30,118562.60288015027
2017-11-06,127613.47607264282
2017-11-13,126239.96638215409
2017-11-20,128783.21950626458
2017-11-27,138308.2179937942
2017-12-04,143339.87847708198
2017-12-11,156152.59658398555
2017-12-18,179104.35632019312
2017-12-25,188036.32761497752
2018-01-01,180367.14313394003
2018-01-08,156462.69613271407
2018-01-15,134513.50732116116
2018-01-22,128963.95271582522
2018-01-29,132834.17300244264
2018-02-05,136797.3024916897
2018-02-12,136463.6698863838
2018-02-19,120485.9641815441
2018-02-26,107547.755731488
2018-03-05,110728.4898474576
2018-03-12,114687.91401903419
2018-03-19,117558.16940243106
2018-03-26,115906.04574857542
2018-04-02,110804.77056752285
2018-04-09,105818.36498926865
2018-04-16,99739.58873549424
2018-04-23,96692.32060228604
2018-04-30,88271.08092236398
2018-05-07,87274.0554319466
2018-05-14,84708.67781263204
2018-05-21,84542.3388599911
2018-05-28,80551.91765730201
2018-06-04,75327.65225728463
2018-06-11,74417.52213874915
2018-06-18,75079.41781133653
2018-06-25,79972.82576243381
2018-07-02,74279.5940270207
2018-07-09,72728.8835502433
2018-07-16,67039.95752457902
2018-07-23,61803.27568952415
2018-07-30,62237.995780235986
2018-08-06,63699.36602714623
2018-08-13,68039.14254506172
2018-08-20,82255.16839254573
2018-08-27,86356.8526405007
2018-09-03,90245.04290337271
2018-09-10,98836.87449020863
2018-09-17,114060.66889534259
2018-09-24,130201.92830458423
2018-10-01,142134.1824102918
2018-10-08,127916.13549213989
2018-10-15,122821.75217762134
2018-10-22,117234.1597679205
2018-10-29,114380.3983929898
2018-11-05,111339.85367672906
2018-11-12,119393.50552177051
2018-11-19,127034.20107024086
2018-11-26,127759.77853293953
2018-12-03,132941.37340624226
2018-12-10,128010.03032137926
2018-12-17,135830.50879281247
2018-12-24,148164.91044316912
2018-12-31,155210.98393103943
2019-01-07,138872.7924172893
2019-01-14,131094.72256583034
2019-01-21,121762.22085094723
2019-01-28,121187.45116110425
2019-02-04,122937.78382390062
2019-02-11,119216.76387459207
2019-02-18,119861.40671388873
2019-02-25,116058.22141671322
2019-03-04,116930.36290602991
2019-03-11,109605.26175448704
2019-03-18,106422.1824272835
2019-03-25,106930.05958772621
2019-04-01,116972.14130403793
2019-04-08,111090.20640266794
2019-04-15,104948.26206089364
2019-04-22,96386.22493416941
2019-04-29,98936.25395882354
2019-05-06,100283.56201936395
2019-05-13,103228.17586517862
2019-05-20,108086.64299492327
2019-05-27,95921.84583180648
2019-06-03,89178.43018086799
2019-06-10,86767.73680003136
2019-06-17,82032.40808504882
2019-06-24,92295.26573551803
2019-07-01,92673.10192957387
2019-07-08,87410.89909875105
2019-07-15,83592.04449210821
2019-07-22,72566.30277388042
2019-07-29,70769.91524878053
2019-08-05,69760.94030247701
2019-08-12,73897.69485779828
2019-08-19,80631.31913562899
2019-08-26,88116.47991702867
2019-09-02,92478.35724134314
2019-09-09,104941.99701282963
2019-09-16,131454.436778346
2019-09-23,150325.74034210588
2019-09-30,150831.1373381794
2019-10-07,148256.79218196907
2019-10-14,124671.6816876826
2019-10-21,122888.37526765722
2019-10-28,114279.17722221794
2019-11-04,130568.85447011706
2019-11-11,122516.89805196112
2019-11-18,121315.15908686539
2019-11-25,125446.8446177755
2019-12-02,141018.75567085182
2019-12-09,141126.8739377951
2019-12-16,157512.22296511353
2019-12-23,175535.7895800527
2019-12-30,190158.17875254632
2020-01-06,163596.1463614673
2020-01-13,147074.4115973766
2020-01-20,136254.2022125959
2020-01-27,140959.05515526092
2020-02-03,140092.11680716233
2020-02-10,136581.7523420056
2020-02-17,123563.57983654042
2020-02-24,135730.13517319525
2020-03-02,154514.3815817794
2020-03-09,236791.65572420147
2020-03-16,269004.5960902534
2020-03-23,176714.5019205694
2020-03-30,131802.39844481615
2020-04-06,93264.33170845051
2020-04-13,66065.0991562216
2020-04-20,58373.407678157884
2020-04-27,62111.68293919167
2020-05-04,60636.875558485175
2020-05-11,55775.27081613479
2020-05-18,54606.37501827365
2020-05-25,51553.48988120733
2020-06-01,49954.8830763176
2020-06-08,47359.10874096467
2020-06-15,43771.05199460432
2020-06-22,
2020-06-29,
2020-07-06,
2020-07-13,
2020-07-20,
2020-07-27,
