day,value
2015-03-16,11724.057171269093
2015-03-23,12029.76907507377
2015-03-30,11869.403563295677
2015-04-06,11949.668265326112
2015-04-13,11682.242220990198
2015-04-20,11205.980312043324
2015-04-27,10573.928803788833
2015-05-04,10396.650857892286
2015-05-11,10090.458693689681
2015-05-18,9813.352224757784
2015-05-25,8988.572910610097
2015-06-01,8661.437863673198
2015-06-08,8221.298904275121
2015-06-15,7707.115223451777
2015-06-22,7445.354217112384
2015-06-29,7407.775490000451
2015-07-06,7119.841017467223
2015-07-13,7182.46970371407
2015-07-20,7439.840981051136
2015-07-27,7092.641068443237
2015-08-03,7201.619198717586
2015-08-10,7008.973947537031
2015-08-17,6330.014267816623
2015-08-24,5989.972118451919
2015-08-31,6135.967862920432
2015-09-07,7199.5638208140645
2015-09-14,8456.385896645657
2015-09-21,11014.749949768418
2015-09-28,12323.806879170685
2015-10-05,12734.821590239775
2015-10-12,12119.442854556884
2015-10-19,11305.5151644771
2015-10-26,11137.359725239121
2015-11-02,10198.560900056525
2015-11-09,10221.187249276112
2015-11-16,9685.03148171976
2015-11-23,10260.044429063553
2015-11-30,10479.52287782154
2015-12-07,10503.079616330237
2015-12-14,11322.283665106343
2015-12-21,13029.383374652363
2015-12-28,13144.810771488095
2016-01-04,12854.13282523345
2016-01-11,10440.086641864886
2016-01-18,10405.7313616779
2016-01-25,9963.845253432686
2016-02-01,10535.584381879928
2016-02-08,9560.694586396756
2016-02-15,9902.157626743354
2016-02-22,10488.459879915637
2016-02-29,11013.176981089742
2016-03-07,12892.147185223263
2016-03-14,13234.03206682675
2016-03-21,13040.679242170587
2016-03-28,12534.471724919096
2016-04-04,11070.242708714093
2016-04-11,10611.240729204055
2016-04-18,9965.632781810195
2016-04-25,9705.726290389193
2016-05-02,9304.04011996866
2016-05-09,9037.285477902957
2016-05-16,9431.399475006561
2016-05-23,9039.125078597292
2016-05-30,8864.33922037533
2016-06-06,8782.922952875082
2016-06-13,8356.590646914285
2016-06-20,8012.193690147463
2016-06-27,7342.698717052251
2016-07-04,7284.358431785021
2016-07-11,6712.215159236077
2016-07-18,6508.41441950002
2016-07-25,6239.547862427808
2016-08-01,6279.447198823729
2016-08-08,6335.123901183436
2016-08-15,6410.935074238836
2016-08-22,5981.907022392348
2016-08-29,6497.885030910432
2016-09-05,7789.0257943244615
2016-09-12,9249.169164056895
2016-09-19,11307.23236709273
2016-09-26,12258.164761327896
2016-10-03,13246.504099880829
2016-10-10,12099.307235774579
2016-10-17,10994.761640305587
2016-10-24,10552.078280387394
2016-10-31,10642.783346893164
2016-11-07,10732.82367790865
2016-11-14,11526.413570774017
2016-11-21,11875.749899837556
2016-11-28,12372.563025211499
2016-12-05,13044.991409838158
2016-12-12,13510.851362995716
2016-12-19,14278.987424779416
2016-12-26,16270.401621688748
2017-01-02,15931.369188529326
2017-01-09,14717.570620323873
2017-01-16,12742.325483195144
2017-01-23,12389.535534785224
2017-01-30,11858.273858002512
2017-02-06,12442.785550301593
2017-02-13,12132.853702263466
2017-02-20,12526.836174426668
2017-02-27,12344.196164455694
2017-03-06,13141.760973081626
2017-03-13,13690.194313720967
2017-03-20,13832.952142408
2017-03-27,13298.983693898535
2017-04-03,12662.46380198204
2017-04-10,12026.406734492055
2017-04-17,11249.28666804875
2017-04-24,10807.66025286586
2017-05-01,10658.440779095716
2017-05-08,10819.552576666601
2017-05-15,10525.80716216456
2017-05-22,10387.97215715365
2017-05-29,9545.56383603378
2017-06-05,9608.340016793169
2017-06-12,9178.027420320246
2017-06-19,8383.190964637484
2017-06-26,7694.611725461022
2017-07-03,7064.942210633497
2017-07-10,6763.954249456911
2017-07-17,6415.3286015434
2017-07-24,6332.673386920683
2017-07-31,6398.165961844203
2017-08-07,6225.660592002469
2017-08-14,5980.246167631529
2017-08-21,5102.490880584229
2017-08-28,5742.490976395211
2017-09-04,8150.419716281847
2017-09-11,7949.119014107146
2017-09-18,11683.09511264798
2017-09-25,13000.867000501901
2017-10-02,13418.92204525135
2017-10-09,13208.02104188041
2017-10-16,11027.488177074907
2017-10-23,10358.553986165614
2017-10-30,10935.837869022187
2017-11-06,10830.320188226537
2017-11-13,11340.983565026052
2017-11-20,11424.09246609781
2017-11-27,11467.891499003705
2017-12-04,12244.80490062478
2017-12-11,13364.787862981439
2017-12-18,13846.396486244721
2017-12-25,15507.64264278829
2018-01-01,15900.23811719335
2018-01-08,14566.956551743173
2018-01-15,13376.936937587587
2018-01-22,12950.30324674602
2018-01-29,13949.895104669748
2018-02-05,15720.916618186207
2018-02-12,15498.600349143704
2018-02-19,15656.360389601528
2018-02-26,15034.420438662975
2018-03-05,14773.070090039662
2018-03-12,14857.823107273454
2018-03-19,14361.261280237084
2018-03-26,14513.703746708561
2018-04-02,13240.035528211945
2018-04-09,12120.776350595223
2018-04-16,11018.183223852762
2018-04-23,10560.803782631114
2018-04-30,10002.303674122004
2018-05-07,9870.235260128762
2018-05-14,9235.659049769018
2018-05-21,9761.398836095885
2018-05-28,9865.917986299028
2018-06-04,9605.843896192495
2018-06-11,9544.005888552725
2018-06-18,8927.25767856467
2018-06-25,8242.447641885743
2018-07-02,7782.78437211636
2018-07-09,7430.779856948653
2018-07-16,7125.9733487032745
2018-07-23,6607.818361210067
2018-07-30,6146.5842452910865
2018-08-06,6375.658541974802
2018-08-13,6166.240963735414
2018-08-20,5725.070700907135
2018-08-27,6534.185126586373
2018-09-03,8141.361489527664
2018-09-10,9800.876376834643
2018-09-17,12292.144842450907
2018-09-24,13174.374815790201
2018-10-01,13599.915079693075
2018-10-08,13193.464076494462
2018-10-15,12686.600257526003
2018-10-22,11160.77671677297
2018-10-29,11871.183532618428
2018-11-05,11377.898708511413
2018-11-12,11329.712754383367
2018-11-19,11363.803432570498
2018-11-26,12017.706766629419
2018-12-03,12423.492943492192
2018-12-10,13378.98488016982
2018-12-17,15162.041012107795
2018-12-24,16957.681147954434
2018-12-31,16944.290055429065
2019-01-07,13749.478221470074
2019-01-14,12590.123576646161
2019-01-21,11820.611874479167
2019-01-28,12141.547397835451
2019-02-04,13244.974272616995
2019-02-11,13853.784534020828
2019-02-18,13340.157502780143
2019-02-25,12707.139238100364
2019-03-04,13459.451270901762
2019-03-11,13716.366964763976
2019-03-18,13993.576289308632
2019-03-25,14037.88190218892
2019-04-01,13175.12834884037
2019-04-08,12843.035700981836
2019-04-15,12377.627114611427
2019-04-22,12258.614178231577
2019-04-29,11641.477162507308
2019-05-06,10498.258595375793
2019-05-13,10242.144186941423
2019-05-20,9983.733229462352
2019-05-27,9968.466119683706
2019-06-03,9344.397434503757
2019-06-10,9231.705116578292
2019-06-17,8845.758067708637
2019-06-24,8865.028858065876
2019-07-01,8157.487631982347
2019-07-08,7930.800902488672
2019-07-15,7333.401541863482
2019-07-22,6945.434437826888
2019-07-29,6562.976160056265
2019-08-05,6569.67340212461
2019-08-12,6323.858968542951
2019-08-19,6137.280084645642
2019-08-26,7584.008734382814
2019-09-02,8450.212659019993
2019-09-09,10289.297040623782
2019-09-16,13118.962115429411
2019-09-23,14932.44834646143
2019-09-30,15546.89113816396
2019-10-07,14726.600982118636
2019-10-14,13493.5954595444
2019-10-21,13001.180477293481
2019-10-28,11715.375624119912
2019-11-04,11954.397424088951
2019-11-11,11079.382496974991
2019-11-18,11776.490394723969
2019-11-25,12312.80550150641
2019-12-02,13154.926496454926
2019-12-09,13558.669481390942
2019-12-16,14131.278252026086
2019-12-23,15594.992535017504
2019-12-30,16178.552593693661
2020-01-06,15959.747795390796
2020-01-13,13544.22757686591
2020-01-20,12665.3275904067
2020-01-27,13126.580255811436
2020-02-03,15031.78513857809
2020-02-10,14186.702376599998
2020-02-17,14056.923331233702
2020-02-24,14796.574744555664
2020-03-02,16923.63762766364
2020-03-09,23402.543940274492
2020-03-16,27513.214679207384
2020-03-23,20672.275460295412
2020-03-30,12821.80584821112
2020-04-06,7871.940538830634
2020-04-13,4608.925652571208
2020-04-20,3811.2617854661453
2020-04-27,4752.879109152121
2020-05-04,5243.133596769536
2020-05-11,5313.154119571487
2020-05-18,4716.95544554395
2020-05-25,4156.018484016931
2020-06-01,3633.02665839865
2020-06-08,3850.9987637491968
2020-06-15,4210.847253952934
2020-06-22,
2020-06-29,
2020-07-06,
2020-07-13,
2020-07-20,
2020-07-27,
